 ;;LAPORAN PENJUALAN DETAIL;;;;;;PERIODE : 01/07/26 - 31/07/26;;;;
;;INSPIRASI MEDIA KREATIF;;;;;;;;;;
;;;;;;;;;;;;
;;JL. TUKAD BATANGHARI XI NO 2;;;;;;;;;;
;;0361-4783465;;;;;;;;;;
;;-;;;;;;;;;;
 ;;;;;;;;;;;;
No Transaksi;;Tanggal;;Dept.;Kode Pel.;Nama Pelanggan;;;Alamat;;;
 ;;;;;;;;;;;;
 ;;;;;;;;;;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;PASIR SPS (ALL VARIANT);PASIR ZEOLITE;;;;;18;SAK;20.000;0;360.000;
2;BOLT CAT TUNA 20KG IKAN FRESHPACK;BOLT CAT TUNA 20KG IKAN FRESHPACK;;;;;2;SAK;413.000;0;826.000;
3;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;1;SAK;417.000;0;417.000;
4;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;1;SAK;417.000;0;417.000;
5;CAT CHOIZE KITTEN SALMON 20KG;CAT CHOIZE KITTEN SALMON 20KG;;;;;1;SAK;469.000;0;469.000;
6;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;1;SAK;469.000;0;469.000;
7;MAXI CAT CHICKEN & TUNA 20KG;MAXI CAT FOOD CHICKEN TUNA 20KG;;;;;5;SAK;538.500;0;2.692.500;
8;CUTIES CATZ 20KG FRESH PACK;CUTIES CATZ 20KG FRESH PACK;;;;;1;SAK;446.000;0;446.000;
9;EXCEL CAT 20 KG TI;EXCEL CAT 20 KG TUNA IKAN;;;;;1;SAK;418.500;0;418.500;
10;LEZATO KITTEN TUNA 20KG;LEZATO KITTEN TUNA 20KG;;;;;1;SAK;424.500;0;424.500;
11;MISTER PUSS TUNA 20KG;MISTER PUSS TUNA 20KG;;;;;1;SAK;395.000;0;395.000;
12;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;1;SAK;530.500;0;530.500;
13;BEAUTY CAT 20KG - CHICKEN & SALMON;BEAUTY CAT 20KG - CHICKEN & SALMON;;;;;1;SAK;520.500;0;520.500;
14;HAPPY TUMMY CAT C&T 20 KG;HAPPY TUMMY CAT C&T 20 KG;;;;;1;SAK;383.500;0;383.500;
15;MAXI CAT SAND 30 L;PASIR MAXI 30 L;;;;;5;SAK;160.000;0;800.000;
;;;;;; ;;;;;;
;;;;;;;41;;;;9.569.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;9.569.000;;
 ;;;;;;;;;;;;
JL-0012829-26;;29/07/2026;;;PL5384;MIAW PETSHOP 3 - KRAMATJATI;;;JL. NUSA I RT 002/003 KEL. KRAMATJATI, KEC. KRAMATJATI  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;MARKOTOPS CAT LITTER 5.5 L;PASIR MARKOTOPS 5.5 L (ISI 5);;;;;10;PCS;30.000;0;300.000;
;;;;;; ;;;;;;
;;;;;;;10;;;;300.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;300.000;;
 ;;;;;;;;;;;;
JL-0012832-26;;29/07/2026;;;PL7083;ELSY PURWITASARI;;;SMA 58 CIRACAS NO.10 (DEKET KELURAHAN CICARAS SAMPING INDOMARET)  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CHESTER 20 KG FP - TUNA;CHESTER 20 KG FP - TUNA;;;;;1;SAK;379.000;0;379.000;
;;;;;; ;;;;;;
;;;;;;;1;;;;379.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;379.000;;
 ;;;;;;;;;;;;
JL-0012840-26;;29/07/2026;;;PL0258;TOKO LELE - PD. RANGON;;;PDK. RANGON JAKARTA TIMUR DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;EXCEL CAT 20 KG TD;EXCEL CAT 20 KG TUNA DONAT;;;;;1;SAK;423.500;0;423.500;
;;;;;; ;;;;;;
;;;;;;;1;;;;423.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;423.500;;
 ;;;;;;;;;;;;
JL-0012845-26;;29/07/2026;;;PL5230;MIRNA FERIAN;;;JL KEBON BAWANG IX NO. 27 RT 016/001 KEBON BAWANG TANJUNG PRIOK JAKUT DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CUTIES CATZ 20KG FRESH PACK;CUTIES CATZ 20KG FRESH PACK;;;;;1;SAK;446.000;0;446.000;
;;;;;; ;;;;;;
;;;;;;;1;;;;446.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;446.000;;
 ;;;;;;;;;;;;
JL-0012850-26;;29/07/2026;;;PL7762;RAGIL TABAH UJIANSYAH;;;JL. A YANI RT.002/000 KEL. SELINSING KEC. GANTUNG KABUPATEN BELITUNG TIMUR KEPULAUAN BANGKA BELITUNG;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;EXCEL CAT 20 KG C&T S;EXCEL CAT 20 KG CHICK&TUNA SEGITIGA;;;;;8;SAK;423.500;0;3.388.000;
2;EXCEL CAT 20 KG M&K;EXCEL CAT 20 KG MOTHER & KITTEN;;;;;8;SAK;470.000;0;3.760.000;
3;EXCEL CAT 20 KG TD;EXCEL CAT 20 KG TUNA DONAT;;;;;8;SAK;423.500;0;3.388.000;
4;BOLT CAT TUNA 20KG IKAN FRESHPACK;BOLT CAT TUNA 20KG IKAN FRESHPACK;;;;;5;SAK;415.000;0;2.075.000;
5;BOLT CAT SALMON 20KG FRESHPACK BULAT;BOLT CAT SALMON 20KG FRESHPACK BULAT;;;;;5;SAK;415.000;0;2.075.000;
6;BOLT CAT TUNA 20KG DONAT FRESHPACK;BOLT CAT TUNA 20KG DONAT FRESHPACK;;;;;5;SAK;415.000;0;2.075.000;
7;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;5;SAK;419.000;0;2.095.000;
8;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;5;SAK;419.000;0;2.095.000;
9;CAT CHOIZE KITTEN SALMON 20KG;CAT CHOIZE KITTEN SALMON 20KG;;;;;5;SAK;471.000;0;2.355.000;
10;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;5;SAK;471.000;0;2.355.000;
11;CAT CHOIZE MOTHER & KITTEN 20KG;CAT CHOIZE MOTHER & KITTEN 20KG;;;;;5;SAK;472.000;0;2.360.000;
;;;;;; ;;;;;;
;;;;;;;64;;;;28.021.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;28.021.000;;
 ;;;;;;;;;;;;
JL-0012859-26;;29/07/2026;;;PL4624;TRI WIHARTO;;;JL. KEBAGUSAN 4 DALAM NO.83  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;MARKOTOPS CAT LITTER 25 L;PASIR MARKOTOPS 25 L;;;;;1;PCS;106.500;0;106.500;
;;;;;; ;;;;;;
;;;;;;;1;;;;106.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;106.500;;
 ;;;;;;;;;;;;
JL-0012860-26;;29/07/2026;;;PL5606;WILD VET - GONGSENG;;;JL. GONGSENG RAYA NO.04 RT 001/010 KEL. GONGSENG, KEC. PS. REBO (SAMPING ES TEH INDONESIA)  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;TOP CAT LITTER 25 L;TOP CAT LITTER 25 L;;;;;1;PCS;105.000;0;105.000;
;;;;;; ;;;;;;
;;;;;;;1;;;;105.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;105.000;;
 ;;;;;;;;;;;;
JL-0012862-26;;29/07/2026;;;PL6217;LUSI INDRIYANI;;;CIPINANG ASEM NO.25 RT 012/002 KEL. KEBON PALA, KEC. MAKASAR JAKARTA TIMUR DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;EXCEL CAT 20 KG TI;EXCEL CAT 20 KG TUNA IKAN;;;;;1;SAK;423.500;0;423.500;
2;EXCEL CAT 20 KG M&K;EXCEL CAT 20 KG MOTHER & KITTEN;;;;;1;SAK;470.000;0;470.000;
;;;;;; ;;;;;;
;;;;;;;2;;;;893.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;893.500;;
 ;;;;;;;;;;;;
JL-0012867-26;;29/07/2026;;;PL5369;PHENG TJUI;;;PERUMNAS TOKOJO RT.004/013 KIJANG KOTA KEC.BINTAN TIMUR  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;MISTER PUSS TUNA 20KG;MISTER PUSS TUNA 20KG;;;;;20;SAK;395.000;0;7.900.000;
2;MISTER PUSS SALMON 20KG;MISTER PUSS SALMON 20KG;;;;;20;SAK;395.000;0;7.900.000;
3;CHESTER 20 KG FP - TUNA;CHESTER 20 KG FP - TUNA;;;;;10;SAK;377.000;0;3.770.000;
4;FELIBITE 500 GR I (SAK);FELIBITE 500 GR IKAN (SAK);;;;;10;SAK;440.500;0;4.405.000;
5;BOLT CAT MOTHER&KITTEN 20KG SALMON;BOLT CAT MOTHER&KITTEN 20KG SALMON;;;;;5;SAK;469.500;0;2.347.500;
6;BOLT CAT MOTHER&KITTEN 20KG TUNA;BOLT CAT MOTHER&KITTEN 20KG TUNA;;;;;5;SAK;469.500;0;2.347.500;
7;MPKM10K;MISTER PUSS KITTEN MAMA 10KG;;;;;10;SAK;225.500;0;2.255.000;
;;;;;; ;;;;;;
;;;;;;;80;;;;30.925.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;30.925.000;;
 ;;;;;;;;;;;;
JL-0012871-26;;29/07/2026;;;PL1751;SETIAWAN;;;JL. LANGGAR H. MAUN NO. 65 B RT 003/006 TANJUNG BARAT JAGAKARSA JAKARTA SELATAN DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;MEO 7 KG - TUNA;MEO 7 KG - TUNA;;;;;1;SAK;251.000;0;251.000;
;;;;;; ;;;;;;
;;;;;;;1;;;;251.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;251.000;;
 ;;;;;;;;;;;;
JL-0012888-26;;30/07/2026;;;PL3737;ANDI LILLIAN - CIBUBUR;;;JL. SEROJA NO. 33 CIBUBUR JAKARTA TIMUR ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;MAXI CAT SAND 30 L;PASIR MAXI 30 L;;;;;2;@5 SAK;825.000;0;1.650.000;
;;;;;; ;;;;;;
;;;;;;;2;;;;1.650.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;1.650.000;;
 ;;;;;;;;;;;;
JL-0012914-26;;30/07/2026;;;PL0330;DANI - KELAPA DUA WETAN;;;JL. RAYA KELAPA DUA WETAN KOMPLEK PTB RT.08/05 JAKARTA TIMUR DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;PASIR SPS (ALL VARIANT);PASIR ZEOLITE;;;;;1;@50 SAK;1.000.000;0;1.000.000;
2;TOP CAT LITTER 25 L;TOP CAT LITTER 25 L;;;;;3;PCS;105.000;0;315.000;
;;;;;; ;;;;;;
;;;;;;;4;;;;1.315.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;1.315.000;;
 ;;;;;;;;;;;;
JL-0012915-26;;30/07/2026;;;PL4226;RIYADI ANDI MATONDANG;;;KP. BARU, RT 011/009 NO.45  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;PASIR SPS (ALL VARIANT);PASIR ZEOLITE;;;;;10;SAK;23.500;0;235.000;
;;;;;; ;;;;;;
;;;;;;;10;;;;235.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;235.000;;
 ;;;;;;;;;;;;
JL-0012931-26;;31/07/2026;;;PL4677;AHMED FAOUZI;;;JL MUJAHIDIN RT.011/002 RAMBUTAN CIRACAS( SAMPING SEKOLAHAN SMK WIJAYA KUSUMA )  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;TARO CAT LITTER 10 L;TARO CAT LITTER 10 L (ISI 3);;;;;3;PCS;45.500;0;136.500;
;;;;;; ;;;;;;
;;;;;;;3;;;;136.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;136.500;;
 ;;;;;;;;;;;;
JL-0012930-26;;31/07/2026;;;PL5899;RAINA SADIK ABD KADIR;;;JL.BUKIT DURI BARAT NO.04 RT.04/01, BUKIT DURI KEC.TEBET JAKARTA SELATAN DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;FELIBITE 500 GR I (SAK);FELIBITE 500 GR IKAN (SAK);;;;;2;SAK;443.000;0;886.000;
2;EXCEL CAT 20 KG TI;EXCEL CAT 20 KG TUNA IKAN;;;;;1;SAK;423.500;0;423.500;
3;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;1;SAK;532.500;0;532.500;
4;CHESTER 20 KG FP - TUNA;CHESTER 20 KG FP - TUNA;;;;;1;SAK;379.000;0;379.000;
;;;;;; ;;;;;;
;;;;;;;5;;;;2.221.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;2.221.000;;
 ;;;;;;;;;;;;
JL-0012944-26;;31/07/2026;;;PL1599;TONO;;;JL.RAYA TENGAH RT 08/03 CONDET JAKARTA TIMUR ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;5;SAK;419.000;0;2.095.000;
2;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;5;SAK;419.000;0;2.095.000;
3;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;2;SAK;471.000;0;942.000;
4;CAT CHOIZE KITTEN SALMON 20KG;CAT CHOIZE KITTEN SALMON 20KG;;;;;2;SAK;471.000;0;942.000;
5;CAT CHOIZE MOTHER & KITTEN 20KG;CAT CHOIZE MOTHER & KITTEN 20KG;;;;;2;SAK;472.000;0;944.000;
6;BOLT CAT TUNA 20KG IKAN FRESHPACK;BOLT CAT TUNA 20KG IKAN FRESHPACK;;;;;5;SAK;415.000;0;2.075.000;
7;BOLT CAT TUNA 20KG DONAT FRESHPACK;BOLT CAT TUNA 20KG DONAT FRESHPACK;;;;;2;SAK;415.000;0;830.000;
8;BOLT CAT MOTHER&KITTEN 20KG TUNA;BOLT CAT MOTHER&KITTEN 20KG TUNA;;;;;1;SAK;471.500;0;471.500;
9;TOP CAT LITTER 25 L;TOP CAT LITTER 25 L;;;;;1;PCS;105.000;0;105.000;
;;;;;; ;;;;;;
;;;;;;;25;;;;10.499.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;10.499.500;;
 ;;;;;;;;;;;;
JL-0012946-26;;31/07/2026;;;PL6167;JHONY GURNING;;;BUMI SENTOSA BLOK B-12 NO.1 RT 004/009 NAGGEWER MEKAR CIBINONG BOGOR JAWA BARAT;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;PAWSITIVE CAT SAND 5.5 L (ISI 5);PAWSITIVE CAT SAND 5.5 L (ISI 5);;;;;5;PCS;30.500;0;152.500;
;;;;;; ;;;;;;
;;;;;;;5;;;;152.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;152.500;;
 ;;;;;;;;;;;;
JL-0012947-26;;31/07/2026;;;PL3969;RINAWATI - MUNJUL;;;JL. RAYA MALAKA NO.11 RT 06/06 KEL. MUNJUL - CIPAYUNG ( DEKAT GANG BUTON) JAK TIMUR ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;1;SAK;532.500;0;532.500;
2;PBT-400GR-SAK;PUSSBITE TUNA 400 GR (SAK);;;;;1;SAK;368.500;0;368.500;
;;;;;; ;;;;;;
;;;;;;;2;;;;901.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;901.000;;
 ;;;;;;;;;;;;
JL-0012962-26;;31/07/2026;;;PL1368;SUCI MILAWATI;;;KP BAHARI V/7 RT. 001 RW. 010 KEL. TANJUNG PRIOK KEC. TANJUNG PRIOK JAKARTA UTARA DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;PAWSITIVE CAT SAND 5.5 L (ISI 5);PAWSITIVE CAT SAND 5.5 L (ISI 5);;;;;10;PCS;30.500;0;305.000;
;;;;;; ;;;;;;
;;;;;;;10;;;;305.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;305.000;;
 ;;;;;;;;;;;;
 ;;;;;;;;;;;;
;;;;;;TOTAL KESELURUHAN :;;;Jumlah Item :;3.483;;
;;;;;;;;;Sub Total :;835.484.000;;
;;;;;;;;;Potongan :;10.000;;
;;;;;;;;;Pajak :;0;;
;;;;;;;;;Biaya Lain :;0;;
;;;;;;;;;Total Akhir :;835.474.000;;
14/09/2026 08:56;;REPORT;;;;;;;;;;1/1
